"agency_cd","site_no","datetime","discharge.max","discharge.max.approval","discharge.min","discharge.min.approval","discharge.mean","discharge.mean.approval","gage.height.max","gage.height.max.approval","gage.height.min","gage.height.min.approval","gage.height.mean","gage.height.mean.approval"
"USGS",2085000,"810916",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"810917",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"810918",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"810919",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"810920",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"810921",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"810922",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"810923",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"810924",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"810925",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"810926",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"810927",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"810928",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"810929",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"810930",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811001",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811002",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811003",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811004",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811005",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811006",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811007",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811008",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811009",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811010",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811011",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811012",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811013",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811014",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811015",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811016",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811017",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811018",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811019",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811020",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811021",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811022",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811023",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811024",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811025",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811026",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811027",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811028",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811029",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811030",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811031",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811101",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811102",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811103",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811104",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811105",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811106",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811107",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811108",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811109",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811110",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811111",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811112",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811113",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811114",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811115",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811116",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811117",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811118",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811119",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811120",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811121",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811122",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811123",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811124",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811125",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811126",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811127",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811128",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811129",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811130",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811201",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811202",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811203",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811204",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811205",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811206",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811207",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811208",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811209",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811210",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811211",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811212",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811213",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811214",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811215",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811216",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811217",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811218",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811219",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811220",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811221",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811222",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811223",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811224",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811225",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811226",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811227",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811228",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811229",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811230",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"811231",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820101",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820102",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820103",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820104",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820105",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820106",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820107",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820108",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820109",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820110",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820111",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820112",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820113",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820114",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820115",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820116",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820117",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820118",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820119",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820120",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820121",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820122",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820123",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820124",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820125",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820126",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820127",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820128",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820129",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820130",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820131",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820201",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820202",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820203",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820204",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820205",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820206",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820207",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820208",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820209",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820210",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820211",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820212",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820213",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820214",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820215",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820216",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820217",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820218",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820219",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820220",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820221",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820222",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820223",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820224",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820225",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820226",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820227",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820228",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820301",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820302",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820303",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820304",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820305",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820306",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820307",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820308",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820309",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820310",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820311",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820312",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820313",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820314",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820315",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820316",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820317",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820318",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820319",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820320",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820321",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820322",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820323",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820324",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820325",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820326",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820327",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820328",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820329",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820330",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820331",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820401",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820402",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820403",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820404",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820405",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820406",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820407",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820408",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820409",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820410",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820411",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820412",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820413",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820414",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820415",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820416",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820417",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820418",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820419",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820420",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820421",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820422",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820423",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820424",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820425",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820426",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820427",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820428",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820429",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820430",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820501",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820502",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820503",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820504",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820505",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820506",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820507",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820508",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820509",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820510",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820511",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820512",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820513",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820514",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820515",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820516",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820517",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820518",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820519",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820520",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820521",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820522",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820523",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820524",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820525",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820526",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820527",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820528",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820529",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820530",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820531",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820601",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820602",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820603",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820604",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820605",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820606",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820607",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820608",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820609",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820610",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820611",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820612",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820613",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820614",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820615",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820616",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820617",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820618",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820619",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820620",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820621",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820622",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820623",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820624",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820625",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820626",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820627",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820628",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820629",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820630",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820701",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820702",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820703",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820704",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820705",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820706",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820707",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820708",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820709",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820710",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820711",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820712",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820713",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820714",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820715",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820716",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820717",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820718",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820719",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820720",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820721",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820722",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820723",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820724",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820725",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820726",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820727",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820728",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820729",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820730",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820731",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820801",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820802",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"820803",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
